9.949070492087781048e+00,1.962397736282956089e+02,1.445501987045604722e+02
9.959012484602254744e+00,1.962413260854362420e+02,1.445641331823313465e+02
9.988789701843028723e+00,1.962460555468403811e+02,1.446059538693922377e+02
1.003824934039548999e+01,1.962539396862851788e+02,1.446757002699536372e+02
1.010714797860172531e+01,1.962650832121511826e+02,1.447734406996435723e+02
1.019511908660688704e+01,1.962793683397155178e+02,1.448992695676266749e+02
1.030171648639963244e+01,1.962968576467942796e+02,1.450533067370828917e+02
1.042639111405017616e+01,1.963175579844215974e+02,1.452356966382375560e+02
1.056850361332567623e+01,1.963415278868768894e+02,1.454466075844263173e+02
1.072727661522661435e+01,1.963687882702955960e+02,1.456862573615858309e+02
1.090204140416306089e+01,1.963993552197902659e+02,1.459547525279005242e+02
1.109215626443670288e+01,1.964331917285521172e+02,1.462521394112983444e+02
1.129668901040593099e+01,1.964704149788847474e+02,1.465786289337337109e+02
1.151516111701367251e+01,1.965109779900899696e+02,1.469340824693753405e+02
1.174680285813506941e+01,1.965547945766983560e+02,1.473185138401257177e+02
1.199097407516273428e+01,1.966019691168217776e+02,1.477318273361708805e+02
1.224715498848154205e+01,1.966523061386953657e+02,1.481737902297082314e+02
1.251445961593148759e+01,1.967059582233221704e+02,1.486444002508137601e+02
1.279085458744042469e+01,1.967630284166569936e+02,1.491443751816059944e+02
1.307709814150143046e+01,1.968233458601611403e+02,1.496725323313538638e+02
1.337288153619857312e+01,1.968867275056859398e+02,1.502283599113507648e+02
1.367605322111230493e+01,1.969534339037024324e+02,1.508125622974327484e+02
1.398586388824758941e+01,1.970234187608734828e+02,1.514248622720691060e+02
1.430392745918004138e+01,1.970962282566548538e+02,1.520633595652851966e+02
1.462525676123921592e+01,1.971726781050066677e+02,1.527305762075124562e+02
1.495315868981766272e+01,1.972519121256110850e+02,1.534234029779180446e+02
1.528472838056453398e+01,1.973343434332132347e+02,1.541428969861627820e+02
1.561951723016673022e+01,1.974199377285348760e+02,1.548884314067517778e+02
1.595795783428449255e+01,1.975083248469986472e+02,1.556587458391368273e+02
1.629700988418980145e+01,1.976000675992136451e+02,1.564549140258490638e+02
1.663886915831731983e+01,1.976944584171854444e+02,1.572744339876116157e+02
1.697993716610982062e+01,1.977920925874480815e+02,1.581187000989882563e+02
1.732173171611440310e+01,1.978925329655108669e+02,1.589856289627157935e+02
1.766238188032761869e+01,1.979958683605718193e+02,1.598753912172533092e+02
1.800046395459796500e+01,1.981023795399632093e+02,1.607878535143117347e+02
1.834111556364165097e+01,1.982108240562362766e+02,1.617184191786303415e+02
1.867213667470429428e+01,1.983233758290644175e+02,1.626741694745268489e+02
1.900828887979641024e+01,1.984370213392921016e+02,1.636439858613210561e+02
1.933165633353281976e+01,1.985551525054299020e+02,1.646387765105318692e+02
1.965668441640223563e+01,1.986747725815567662e+02,1.656476002105705447e+02
1.997508815273620186e+01,1.987972444086799158e+02,1.666748276349301250e+02
2.028618888050491620e+01,1.989227066873458227e+02,1.677197033455190081e+02
2.059883600348835486e+01,1.990491749609029739e+02,1.687750146046807060e+02
2.089376185612707459e+01,1.991803710270621934e+02,1.698525174422646558e+02
2.119054342070003472e+01,1.993121027270351533e+02,1.709377344017571829e+02
2.147626104156766758e+01,1.994469440096072788e+02,1.720381274503305349e+02
2.175405171923633318e+01,1.995840095990710097e+02,1.731502983854925617e+02
2.203084974783619288e+01,1.997217720186263819e+02,1.742682883295078682e+02
2.228834803001341669e+01,1.998638742790377023e+02,1.754031756755251195e+02
2.254596390535987993e+01,2.000060242933894301e+02,1.765405501582478962e+02
2.279081821997848323e+01,2.001507838582784871e+02,1.776878213595477689e+02
2.304676977071832766e+01,2.003099569635841135e+02,1.789406837008216655e+02
2.327001618779536329e+01,2.004517164457420790e+02,1.800541264019744858e+02
2.347316304050819014e+01,2.005950876646674601e+02,1.811644449336634466e+02
2.367529750289584456e+01,2.007379038342783986e+02,1.822714524155313711e+02
2.386313295606379015e+01,2.008815572539054131e+02,1.833734388784555165e+02
2.404093988197305976e+01,2.010253097783433702e+02,1.844695273854156028e+02
2.421627242676861869e+01,2.011682404727899609e+02,1.855590003139592739e+02
2.437098336341723126e+01,2.013123136736431888e+02,1.866399343818717966e+02
2.452389913496246265e+01,2.014552058084970838e+02,1.877121581357137075e+02
2.466499102703002322e+01,2.015978035973508327e+02,1.887741479642364482e+02
2.479595477218289545e+01,2.017399964676375532e+02,1.898249411811632115e+02
2.492348195141624956e+01,2.018807245564237860e+02,1.908638232093459806e+02
2.503408562830029283e+01,2.020214633710280623e+02,1.918891380857503748e+02
2.514274558566972573e+01,2.021603129745697345e+02,1.929005859021833373e+02
2.523882844247400925e+01,2.022983624832970406e+02,1.938966718107195675e+02
2.532879871130606375e+01,2.024347288620812151e+02,1.948767221979018132e+02
2.541150059600179389e+01,2.025693628505886750e+02,1.958397197112136325e+02
2.548469935153385180e+01,2.027024871654717515e+02,1.967846118730952583e+02
2.555378836021098365e+01,2.028333310329102517e+02,1.977107240933487731e+02
2.561204802284158788e+01,2.029624488932088013e+02,1.986168290034851225e+02
2.566775535962696608e+01,2.030888394066281819e+02,1.995024251775667494e+02
2.571291804319897878e+01,2.032132623831851106e+02,2.003662643018724623e+02
2.575590309340914530e+01,2.033345897742453872e+02,2.012078909022552011e+02
2.578974934489611925e+01,2.034535444186041389e+02,2.020261477449074050e+02
2.582105004952271798e+01,2.035692745502271634e+02,2.028205398102196000e+02
2.584530686672957245e+01,2.036821213576806997e+02,2.035900726441795143e+02
2.586622697649364966e+01,2.037915963225827340e+02,2.043341625863308195e+02
2.588251607844244617e+01,2.038976573376510260e+02,2.050520156140968311e+02
2.589454812370275150e+01,2.040002553431944534e+02,2.057429412019186543e+02
2.590400820272775562e+01,2.040989355468842916e+02,2.064063383270805332e+02
2.590908261983929606e+01,2.041939787368100099e+02,2.070414663324952755e+02
2.591169151414509741e+01,2.042849819780933274e+02,2.076477896804307193e+02
2.591217225641563715e+01,2.043718307028494507e+02,2.082247259712446521e+02
2.591028380363826145e+01,2.044544703448937071e+02,2.087716944719016112e+02
2.590631448788171198e+01,2.045328293441988592e+02,2.092881686957199179e+02
2.590099024438511677e+01,2.046066263990982463e+02,2.097736736017958776e+02
2.589455100025038092e+01,2.046758479050068900e+02,2.102277407047175473e+02
2.588724137803941616e+01,2.047403655960895890e+02,2.106499332958299249e+02
2.587935182536134704e+01,2.048001146372123173e+02,2.110398479307593789e+02
2.587116786550889813e+01,2.048549854608213820e+02,2.113971130054949583e+02
2.586291183609947097e+01,2.049048422215512915e+02,2.117213863305117911e+02
2.585482337817505183e+01,2.049497124927299865e+02,2.120123583019453690e+02
2.584716795382702870e+01,2.049894073346718812e+02,2.122697544765790099e+02
2.584017652722481984e+01,2.050240224997755547e+02,2.124933305883693038e+02
2.583398796815432874e+01,2.050533478546972503e+02,2.126828730084196195e+02
2.582873504699314537e+01,2.050773400684745695e+02,2.128382006559118622e+02
2.582454582147947875e+01,2.050961426274219832e+02,2.129591651497242424e+02
2.582148361562486016e+01,2.051095078587420915e+02,2.130456509940284491e+02
2.581962497073093488e+01,2.051176132965901218e+02,2.130975753302369924e+02
2.581899170064619753e+01,2.051202404644819239e+02,2.131148888778083119e+02
